user,Subject,text,cleaned_text,sentiment_score,sentiment_category
anorsowrthy,Donald Trump," BREAKING:  Donald Trump just called the process of counting all the votes, ""stealing an election.""How can anyone suppo…",breaking donald trump called process counting votes stealing electionhow anyone suppo,0.0,Neutral
Bobbyda61728236,Donald Trump,Already cast my vote for Donald Trump,already cast vote donald trump,0.0,Neutral
SPQ_ESQ,Donald Trump," Senator Collins was asked *three times* last night if she supports Donald Trump's reelection, and she refused to answer eac…",senator collins asked three times last night supports donald trumps reelection refused answer eac,0.0,Neutral
JWC0506,Donald Trump," Biden couldn’t fill a high school gym, but Donald Trump (👇🏼) is behind in the polls? ",biden couldnt fill high school gym donald trump behind polls,-0.12000000000000001,Neutral
GailReeb,Donald Trump,Fox News cut away from Donald Trump's campaign rally in Florida and aired Joe Biden's campaign rally speech in full.,fox news cut away donald trumps campaign rally florida aired joe bidens campaign rally speech full,0.22499999999999998,Neutral
JoshPainter2154,Donald Trump,It’s very on brand with today’s Republican Party to choose a MAGA rally with Donald Trump over a much larger television audien…,brand todays republican party choose maga rally donald trump much larger television audien,0.0,Neutral
maudlinaly,Donald Trump,‘It is currently unclear whether Facebook is giving Donald Trump an unfair advantage..but it is abundantly clear Facebo…,currently unclear whether facebook giving donald trump unfair advantagebut abundantly clear facebo,-0.13333333333333333,Neutral
rogueMrsJ,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
XrstnSaintPhoto,Donald Trump,Donald Trump has gotten:-$885 million in subsidies for his real estate empire-$287 million of his debt canceled-A $72.9…,donald trump gotten million subsidies real estate empire million debt canceleda,0.2,Neutral
marchmatron,Donald Trump,Remember... it’s not just Donald Trump being voted out.... it’s his entire family and garbage administration that’ll be ki…,remember donald trump voted entire family garbage administration thatll ki,0.0,Neutral
RadioShawnSC,Donald Trump,Lil Wayne Praises Donald Trump Over ‘Platinum Plan’ Meeting,lil wayne praises donald trump platinum plan meeting,0.0,Neutral
shrstraker,Donald Trump," Jack Nicklaus Says He Voted For Donald Trump, Encourages Others To As Well If They Don’t Want The Country To ‘Evolve Into…",jack nicklaus says voted donald trump encourages others well dont want country evolve,0.0,Neutral
adorbdeplorb,Donald Trump," Biden couldn’t fill a high school gym, but Donald Trump (👇🏼) is behind in the polls? ",biden couldnt fill high school gym donald trump behind polls,-0.12000000000000001,Neutral
amyglumpkin,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
Charleysgirl_23,Donald Trump,“My choice in the 2020 general election is between a personally offensive outsider who signs good policies into law and a…,choice general election personally offensive outsider signs good policies law,0.25,Neutral
martfluck,Donald Trump,At the precise moment Donald Trump was impeached for expressing concern about potential Hunter Biden corruption in Ukraine…,precise moment donald trump impeached expressing concern potential hunter biden corruption ukraine,0.2,Neutral
ZeroSkillZack,Donald Trump,"Oof, y’all really hurt behind this Lil Wayne &amp; Donald Trump situation huh? I’m gonna let y’all figure out what’s wrong with yourself..",oof yall really hurt behind lil wayne amp donald trump situation huh im gon na let yall figure whats wrong,-0.2333333333333333,Neutral
evabai,Donald Trump,Donald Trump is talking about China again.A reminder.#TrumpMadeInChina,donald trump talking china againa remindertrumpmadeinchina,0.0,Neutral
annita_bowman,Donald Trump,Unraveling Lindsey Graham takes bizarre shot at Donald Trump,unraveling lindsey graham takes bizarre shot donald trump,0.4,Positive
BrianTr03923678,Donald Trump,"Wait until people like LIL John and LIL Wayne get pushed by the left to get ""WOKE"" and denounce Donald trump, becau… ",wait people like lil john lil wayne get pushed left get woke denounce donald trump becau,0.0,Neutral
sweeterthanhon,Donald Trump,There is no democracy under Donald J. Trump,democracy donald j trump,0.0,Neutral
kat_pep_,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
a2g1215598,Donald Trump,Fox News just cut off Donald Trump and aired Joe Biden instead,fox news cut donald trump aired joe biden instead,0.1,Neutral
PeabsLord,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
Beto4US,Donald Trump," Philly DA Throws Down Over Trump Poll Watchers: We Won't Be Cowed By A 'Despot'. “Break the law here, and I’ve got somet…",philly da throws trump poll watchers wont cowed despot break law ive got somet,0.0,Neutral
CheviotCourt,Donald Trump,Donald Trump is something much worse than an apparent sociopath or psychopath. He is man without a personal life narrat…,donald trump something much worse apparent sociopath psychopath man without personal life narrat,-0.11666666666666668,Neutral
shrstraker,Donald Trump,Former NFL Quarterback Jay Cutler Shares Jack Nicklaus’ Endorsement Of President Trump  via,former nfl quarterback jay cutler shares jack nicklaus endorsement president trump via,0.0,Neutral
aeharris2017,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
ArmyMcCarthy,Donald Trump," “This is why we, two Orthodox American-Israelis and former IDF soldiers who care deeply about Israel’s safety, will be vot…",two orthodox americanisraelis former idf soldiers care deeply israels safety vot,-0.06666666666666667,Neutral
swinging_volley,Donald Trump," No one deserves a more thorough drubbing on Election Day than Donald Trump.Well, maybe Lindsey Graham does,&amp; Mitch McC…",one deserves thorough drubbing election day donald trumpwell maybe lindsey graham doesamp mitch mcc,0.0,Neutral
mwamsley5,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
Sissymoon1956Ce,Donald Trump," Philly DA Throws Down Over Trump Poll Watchers: We Won't Be Cowed By A 'Despot'. “Break the law here, and I’ve got somet…",philly da throws trump poll watchers wont cowed despot break law ive got somet,0.0,Neutral
Stevens18Clint,Donald Trump," Donald Trump, Boris Johnson and Peter Dutton have all had COVID-19. Has any one of them come out and said; “This is a hor…",donald trump boris johnson peter dutton covid one come said hor,0.0,Neutral
LOYALFAN1,Donald Trump," I did NOT fight cancer twice and win, battle Lupus every day to live through 4 more years of Donald Trump.He will DEST…",fight cancer twice win battle lupus every day live years donald trumphe dest,0.4681818181818182,Positive
annita_bowman,Donald Trump,Unraveling Lindsey Graham takes bizarre shot at Trump,unraveling lindsey graham takes bizarre shot trump,0.4,Positive
Mystiqu49215835,Donald Trump,The Independent:  airs 80-second supercut of 's racist remarks over the past 30 years.…,independent airs second supercut racist remarks past years,-0.08333333333333333,Neutral
GaryRiggsJr,Donald Trump," Biden couldn’t fill a high school gym, but Donald Trump (👇🏼) is behind in the polls? ",biden couldnt fill high school gym donald trump behind polls,-0.12000000000000001,Neutral
GrandmaTayters,Donald Trump,Those who didn't vote in 2016 are showing up early in droves — and more are Democrats.,didnt vote showing early droves democrats,0.1,Neutral
666outKast,Donald Trump," Donald trump, Elon musk and Jeff bozos",donald trump elon musk jeff bozos,0.0,Neutral
Markdugi21,Donald Trump,Lil Wayne has just endorsed Donald Trump.,lil wayne endorsed donald trump,0.0,Neutral
PAGilchrist,Donald Trump,An American President attacking American democracy in advance of an election has simply never been seen before. But Donald T…,american president attacking american democracy advance election simply never seen donald,0.0,Neutral
chrisanthony888,Donald Trump," Donald Trump Jr.: ""Why aren't they talking about deaths? Oh, oh, because the number is almost nothing because we've gott…",donald trump jr arent talking deaths oh oh number almost nothing weve gott,0.0,Neutral
auggie_dawgy,Donald Trump,Wisconsin voters are already furious at how their state politicians are handling—or not handling—coronavirus. Now they g…,wisconsin voters already furious state politicians handlingor handlingcoronavirus g,0.0,Neutral
BonusCup918,Donald Trump," We are going up on radio in small, African American communities in Florida – places that neither party pays much attention…",going radio small african american communities florida places neither party pays much attention,-0.012499999999999997,Neutral
